entityID,name,position,type
DDI-DrugBank.d411.s21.e0,Sympathomimetic Agents,0-21,group
DDI-DrugBank.d251.s0.e0,clarithromycin,10-23,drug
DDI-DrugBank.d251.s0.e1,Didanosine,26-35,drug
DDI-DrugBank.d251.s0.e2,Fluconazole,38-48,drug
DDI-DrugBank.d251.s0.e3,Fluoxetine,51-60,drug
DDI-DrugBank.d251.s0.e4,Ketoconazole,74-85,drug
DDI-DrugBank.d251.s0.e5,Phenytoin,88-96,drug
DDI-DrugBank.d251.s0.e6,carbamazepine,114-126,drug
DDI-DrugBank.d251.s0.e7,Rifabutin,129-137,drug
DDI-DrugBank.d251.s0.e8,Rifampin,140-147,drug
DDI-DrugBank.d251.s0.e9,Saquinavir,161-170,drug
DDI-DrugBank.d167.s0.e0,digoxin,71-77,drug
DDI-DrugBank.d167.s1.e0,Anticholinesterases,0-18,group
DDI-DrugBank.d167.s1.e1,physostigmine,33-45,drug
DDI-DrugBank.d167.s1.e2,lignocaine,49-58,drug
DDI-DrugBank.d167.s1.e3,quinine,61-67,drug
DDI-DrugBank.d167.s1.e4,procainamide,70-81,drug
DDI-DrugBank.d167.s2.e0,anesthetics,66-76,group
DDI-DrugBank.d167.s2.e1,anesthetics,85-95,group
DDI-DrugBank.d167.s2.e2,lidocaine,102-110,drug
DDI-DrugBank.d167.s2.e3,procaine,113-120,drug
DDI-DrugBank.d167.s2.e4,beta-blockers,123-135,group
DDI-DrugBank.d167.s2.e5,metaclopramide,138-151,drug
DDI-DrugBank.d167.s2.e6,lithium carbonate,154-170,drug
DDI-DrugBank.d167.s2.e7,terbutaline,177-187,drug
DDI-DrugBank.d285.s0.e0,rifampin,140-147,drug
DDI-DrugBank.d285.s1.e0,barbiturates,67-78,group
DDI-DrugBank.d285.s1.e1,phenytoin sodium,98-113,drug
DDI-DrugBank.d285.s1.e2,carbamazepine,116-128,drug
DDI-DrugBank.d285.s1.e3,griseofulvin,148-159,drug
DDI-DrugBank.d285.s1.e4,ampicillin,162-171,drug
DDI-DrugBank.d285.s1.e5,tetracyclines,178-190,group
DDI-DrugBank.d93.s0.e0,Pulmozyme,36-44,brand
DDI-DrugBank.d93.s0.e1,antibiotics,178-188,group
DDI-DrugBank.d93.s0.e2,bronchodilators,191-205,group
DDI-DrugBank.d93.s0.e3,vitamins,228-235,group
DDI-DrugBank.d93.s0.e4,corticosteroids,254-268,group
DDI-DrugBank.d93.s0.e5,analgesics,275-284,group
DDI-DrugBank.d112.s0.e0,probenecid,20-29,drug
DDI-DrugBank.d112.s0.e1,penciclovir,154-164,drug
DDI-DrugBank.d112.s1.e0,6-deoxy penciclovir,18-36,drug_n
DDI-DrugBank.d112.s1.e1,penciclovir,41-51,drug
DDI-DrugBank.d64.s0.e0,anticoagulants,89-102,group
DDI-DrugBank.d64.s0.e1,anticoagulant,139-151,group
DDI-DrugBank.d64.s1.e0,anticoagulant,134-146,group
DDI-DrugBank.d64.s2.e0,anticoagulant,377-389,group
DDI-DrugBank.d64.s3.e0,cholestyramine,19-32,drug
DDI-DrugBank.d64.s3.e1,anticoagulants,94-107,group
DDI-DrugBank.d64.s3.e2,vitamin K,113-121,group
DDI-DrugBank.d64.s4.e0,Chloral hydrate,0-14,drug
DDI-DrugBank.d64.s4.e1,anticoagulant,78-90,group
DDI-DrugBank.d64.s5.e0,anticoagulant,106-118,group
DDI-DrugBank.d64.s6.e0,anticoagulant,47-59,group
DDI-DrugBank.d64.s6.e1,adrenocortical steroids,143-165,group
DDI-DrugBank.d64.s7.e0,alcohol,0-6,drug
DDI-DrugBank.d64.s8.e0,antacids,0-7,group
DDI-DrugBank.d64.s9.e0,antihistamines,0-13,group
DDI-DrugBank.d64.s10.e0,barbiturates,0-11,group
DDI-DrugBank.d64.s11.e0,carbamazepine,0-12,drug
DDI-DrugBank.d64.s12.e0,chloral hydrate,0-14,drug
DDI-DrugBank.d64.s13.e0,chlordiazepoxide,0-15,drug
DDI-DrugBank.d64.s14.e0,cholestyramine,0-13,drug
DDI-DrugBank.d64.s15.e0,vitamin K,13-21,group
DDI-DrugBank.d64.s16.e0,diuretics,0-8,group
DDI-DrugBank.d64.s17.e0,ethchlorvynol,0-12,drug
DDI-DrugBank.d64.s18.e0,glutethimide,0-11,drug
DDI-DrugBank.d64.s19.e0,griseofulvin,0-11,drug
DDI-DrugBank.d64.s20.e0,haloperidol,0-10,drug
DDI-DrugBank.d64.s21.e0,meprobamate,0-10,drug
DDI-DrugBank.d64.s22.e0,contraceptives,5-18,group
DDI-DrugBank.d64.s23.e0,paraldehyde,0-10,drug
DDI-DrugBank.d64.s24.e0,primidone,0-8,drug
DDI-DrugBank.d64.s25.e0,ranitidine,0-9,drug
DDI-DrugBank.d64.s26.e0,rifampin,0-7,drug
DDI-DrugBank.d64.s28.e0,vitamin C,0-8,drug
DDI-DrugBank.d64.s29.e0,anticoagulant,47-59,group
DDI-DrugBank.d64.s29.e1,adrenocortical steroids,143-165,group
DDI-DrugBank.d64.s29.e2,alcohol,167-173,drug
DDI-DrugBank.d64.s29.e3,antacids,176-183,group
DDI-DrugBank.d64.s29.e4,antihistamines,185-198,group
DDI-DrugBank.d64.s29.e5,barbiturates,200-211,group
DDI-DrugBank.d64.s29.e6,carbamazepine,213-225,drug
DDI-DrugBank.d64.s29.e7,chloral hydrate,227-241,drug
DDI-DrugBank.d64.s29.e8,chlordiazepoxide,244-259,drug
DDI-DrugBank.d64.s29.e9,cholestyramine,261-274,drug
DDI-DrugBank.d64.s29.e10,vitamin K,289-297,group
DDI-DrugBank.d64.s29.e11,diuretics,299-307,group
DDI-DrugBank.d64.s29.e12,ethchlorvynol,310-322,drug
DDI-DrugBank.d64.s29.e13,glutethimide,324-335,drug
DDI-DrugBank.d64.s29.e14,griseofulvin,337-348,drug
DDI-DrugBank.d64.s29.e15,haloperidol,350-360,drug
DDI-DrugBank.d64.s29.e16,meprobamate,362-372,drug
DDI-DrugBank.d64.s29.e17,contraceptives,379-392,group
DDI-DrugBank.d64.s29.e18,paraldehyde,394-404,drug
DDI-DrugBank.d64.s29.e19,primidone,406-414,drug
DDI-DrugBank.d64.s29.e20,ranitidine,416-425,drug
DDI-DrugBank.d64.s29.e21,rifampin,428-435,drug
DDI-DrugBank.d64.s29.e22,vitamin C,480-488,drug
DDI-DrugBank.d64.s29.e23,warfarin sodium,490-504,drug
DDI-DrugBank.d64.s30.e0,anticoagulant,40-52,group
DDI-DrugBank.d64.s30.e1,alcohol,115-121,drug
DDI-DrugBank.d64.s31.e0,allopurinol,0-10,drug
DDI-DrugBank.d64.s32.e0,aminosalicylic acid,0-18,drug
DDI-DrugBank.d64.s33.e0,amiodarone,0-9,drug
DDI-DrugBank.d64.s34.e0,anabolic steroids,0-16,group
DDI-DrugBank.d64.s35.e0,antibiotics,0-10,group
DDI-DrugBank.d64.s36.e0,bromelains,0-9,drug
DDI-DrugBank.d64.s37.e0,chloral hydrate,0-14,drug
DDI-DrugBank.d64.s38.e0,chlorpropamide,0-13,drug
DDI-DrugBank.d64.s39.e0,chymotrypsin,0-11,drug
DDI-DrugBank.d64.s40.e0,cimetidine,0-9,drug
DDI-DrugBank.d64.s41.e0,cinchophen,0-9,drug
DDI-DrugBank.d64.s42.e0,clofibrate,0-9,drug
DDI-DrugBank.d64.s43.e0,dextran,0-6,drug
DDI-DrugBank.d64.s44.e0,dextrothyroxine,0-14,drug
DDI-DrugBank.d64.s45.e0,diazoxide,0-8,drug
DDI-DrugBank.d64.s47.e0,diflunisal,0-9,drug
DDI-DrugBank.d64.s48.e0,diuretics,0-8,group
DDI-DrugBank.d64.s49.e0,disulfiram,0-9,drug
DDI-DrugBank.d64.s51.e0,ethacrynic acid,0-14,drug
DDI-DrugBank.d64.s52.e0,fenoprofen,0-9,drug
DDI-DrugBank.d64.s53.e0,glucagon,0-7,drug
DDI-DrugBank.d64.s55.e0,ibuprofen,0-8,drug
DDI-DrugBank.d64.s56.e0,indomethacin,0-11,drug
DDI-DrugBank.d64.s57.e0,influenza virus vaccine,0-22,group
DDI-DrugBank.d64.s58.e0,anesthetics,11-21,group
DDI-DrugBank.d64.s59.e0,mefenamic acid,0-13,drug
DDI-DrugBank.d64.s60.e0,methyldopa,0-9,drug
DDI-DrugBank.d64.s61.e0,methylphenidate,0-14,drug
DDI-DrugBank.d64.s62.e0,metronidazole,0-12,drug
DDI-DrugBank.d64.s63.e0,miconazole,0-9,drug
DDI-DrugBank.d64.s64.e0,monoamine oxidase inhibitors,0-27,group
DDI-DrugBank.d64.s65.e0,nalidixic acid,0-13,drug
DDI-DrugBank.d64.s66.e0,naproxen,0-7,drug
DDI-DrugBank.d64.s67.e0,oxolinic acid,0-12,drug
DDI-DrugBank.d64.s68.e0,oxyphenbutazone,0-14,drug
DDI-DrugBank.d64.s69.e0,pentoxifylline,0-13,drug
DDI-DrugBank.d64.s70.e0,phenylbutazone,0-13,drug
DDI-DrugBank.d64.s71.e0,phenyramidol,0-11,drug_n
DDI-DrugBank.d64.s72.e0,phenytoin,0-8,drug
DDI-DrugBank.d64.s74.e0,prolonged narcotics,0-18,group
DDI-DrugBank.d64.s75.e0,pyrazolones,0-10,group
DDI-DrugBank.d64.s76.e0,quinidine,0-8,drug
DDI-DrugBank.d64.s77.e0,quinine,0-6,drug
DDI-DrugBank.d64.s78.e0,ranitidine,0-9,drug
DDI-DrugBank.d64.s79.e0,salicylates,0-10,group
DDI-DrugBank.d64.s79.e1,sulfinpyrazone,12-25,drug
DDI-DrugBank.d64.s80.e0,sulfonamides,0-11,group
DDI-DrugBank.d64.s81.e0,sulindac,0-7,drug
DDI-DrugBank.d64.s82.e0,thyroid drugs,0-12,group
DDI-DrugBank.d64.s83.e0,tolbutamide,0-10,drug
DDI-DrugBank.d64.s84.e0,triclofos sodium,0-15,drug
DDI-DrugBank.d64.s85.e0,trimethoprim,0-11,drug
DDI-DrugBank.d64.s85.e1,sulfamethoxazole,13-28,drug
DDI-DrugBank.d64.s87.e0,anticoagulant,40-52,group
DDI-DrugBank.d64.s87.e1,alcohol,115-121,drug
DDI-DrugBank.d64.s87.e2,allopurinol,124-134,drug
DDI-DrugBank.d64.s87.e3,aminosalicylic acid,136-154,drug
DDI-DrugBank.d64.s87.e4,amiodarone,156-165,drug
DDI-DrugBank.d64.s87.e5,anabolic steroids,167-183,group
DDI-DrugBank.d64.s87.e6,antibiotics,185-195,group
DDI-DrugBank.d64.s87.e7,bromelains,197-206,drug
DDI-DrugBank.d64.s87.e8,chloral hydrate,208-222,drug
DDI-DrugBank.d64.s87.e9,chlorpropamide,225-238,drug
DDI-DrugBank.d64.s87.e10,chymotrypsin,240-251,drug
DDI-DrugBank.d64.s87.e11,cimetidine,253-262,drug
DDI-DrugBank.d64.s87.e12,cinchophen,264-273,drug
DDI-DrugBank.d64.s87.e13,clofibrate,275-284,drug
DDI-DrugBank.d64.s87.e14,dextran,286-292,drug
DDI-DrugBank.d64.s87.e15,dextrothyroxine,294-308,drug
DDI-DrugBank.d64.s87.e16,diazoxide,310-318,drug
DDI-DrugBank.d64.s87.e17,diflunisal,341-350,drug
DDI-DrugBank.d64.s87.e18,disulfiram,352-361,drug
DDI-DrugBank.d64.s87.e19,ethacrynic acid,394-408,drug
DDI-DrugBank.d64.s87.e20,fenoprofen,410-419,drug
DDI-DrugBank.d64.s87.e21,glucagon,421-428,drug
DDI-DrugBank.d64.s87.e22,ibuprofen,448-456,drug
DDI-DrugBank.d64.s87.e23,indomethacin,458-469,drug
DDI-DrugBank.d64.s87.e24,influenza virus vaccine,471-493,group
DDI-DrugBank.d64.s87.e25,anesthetics,506-516,group
DDI-DrugBank.d64.s87.e26,mefenamic acid,518-531,drug
DDI-DrugBank.d64.s87.e27,methyldopa,533-542,drug
DDI-DrugBank.d64.s87.e28,methylphenidate,544-558,drug
DDI-DrugBank.d64.s87.e29,metronidazole,560-572,drug
DDI-DrugBank.d64.s87.e30,miconazole,574-583,drug
DDI-DrugBank.d64.s87.e31,monoamine oxidase inhibitors,585-612,group
DDI-DrugBank.d64.s87.e32,nalidixic acid,614-627,drug
DDI-DrugBank.d64.s87.e33,naproxen,629-636,drug
DDI-DrugBank.d64.s87.e34,oxolinic acid,638-650,drug
DDI-DrugBank.d64.s87.e35,oxyphenbutazone,652-666,drug
DDI-DrugBank.d64.s87.e36,pentoxifylline,668-681,drug
DDI-DrugBank.d64.s87.e37,phenylbutazone,683-696,drug
DDI-DrugBank.d64.s87.e38,phenyramidol,698-709,drug_n
DDI-DrugBank.d64.s87.e39,phenytoin,711-719,drug
DDI-DrugBank.d64.s87.e40,prolonged narcotics,743-761,group
DDI-DrugBank.d64.s87.e41,pyrazolones,763-773,group
DDI-DrugBank.d64.s87.e42,quinidine,775-783,drug
DDI-DrugBank.d64.s87.e43,quinine,785-791,drug
DDI-DrugBank.d64.s87.e44,ranitidine,793-802,drug
DDI-DrugBank.d64.s87.e45,salicylates,805-815,group
DDI-DrugBank.d64.s87.e46,sulfinpyrazone,817-830,drug
DDI-DrugBank.d64.s87.e47,sulfonamides,832-843,group
DDI-DrugBank.d64.s87.e48,sulindac,858-865,drug
DDI-DrugBank.d64.s87.e49,thyroid drugs,867-879,group
DDI-DrugBank.d64.s87.e50,tolbutamide,881-891,drug
DDI-DrugBank.d64.s87.e51,triclofos sodium,893-908,drug
DDI-DrugBank.d64.s87.e52,trimethoprim,910-921,drug
DDI-DrugBank.d64.s87.e53,sulfamethoxazole,923-938,drug
DDI-DrugBank.d64.s87.e54,warfarin sodium,983-997,drug
DDI-DrugBank.d64.s88.e0,anticoagulants,5-18,group
DDI-DrugBank.d64.s88.e1,hypoglycemic agents,62-80,group
DDI-DrugBank.d64.s88.e2,tolbutamide,87-97,drug
DDI-DrugBank.d64.s88.e3,chlorpropamide,103-116,drug
DDI-DrugBank.d64.s89.e0,anticoagulants,13-26,group
DDI-DrugBank.d64.s89.e1,phenytoin,73-81,drug
DDI-DrugBank.d64.s89.e2,anticonvulsant,104-117,group
DDI-DrugBank.d64.s89.e3,anticoagulant,142-154,group
DDI-DrugBank.d64.s89.e4,phenytoin,160-168,drug
DDI-DrugBank.d64.s90.e0,antineoplastic agents,91-111,group
DDI-DrugBank.d64.s90.e1,aspirin,160-166,brand
DDI-DrugBank.d64.s90.e2,non-steroidal anti-inflammatory drugs,178-214,group
DDI-DrugBank.d64.s90.e3,dipyridamole,217-228,drug
DDI-DrugBank.d64.s90.e4,hydrochloroquine,231-246,drug
DDI-DrugBank.d64.s90.e5,clofibrate,249-258,drug
DDI-DrugBank.d64.s90.e6,dextran,261-267,drug
DDI-DrugBank.d64.s90.e7,anticoagulants,317-330,group
DDI-DrugBank.d64.s91.e0,antiplatelet medication,81-92;112-121,group
DDI-DrugBank.d64.s91.e1,anticoagulant medication,98-121,group
DDI-DrugBank.d64.s93.e0,Dicumarol,36-44,drug
DDI-DrugBank.d64.s93.e1,indanedione anticoagulants,50-75,group
DDI-DrugBank.d64.s93.e2,anisindione,88-98,drug
DDI-DrugBank.d452.s0.e0,thiazide diuretics,18-35,group
DDI-DrugBank.d452.s0.e1,dihydrotachysterol,105-122,drug
DDI-DrugBank.d267.s0.e0,succinylcholine,24-38,drug
DDI-DrugBank.d267.s0.e1,NUROMAX,115-121,brand
DDI-DrugBank.d267.s1.e0,NUROMAX,11-17,brand
DDI-DrugBank.d267.s1.e1,succinylcholine,26-40,drug
DDI-DrugBank.d267.s1.e2,succinylcholine,83-97,drug
DDI-DrugBank.d267.s2.e0,NUROMAX,49-55,brand
DDI-DrugBank.d267.s2.e1,neuromuscular blocking agents,83-111,group
DDI-DrugBank.d267.s3.e0,Isoflurane,0-9,drug
DDI-DrugBank.d267.s3.e1,enflurane,12-20,drug
DDI-DrugBank.d267.s3.e2,halothane,27-35,drug
DDI-DrugBank.d267.s3.e3,NUROMAX,58-64,brand
DDI-DrugBank.d267.s5.e0,NUROMAX,98-104,brand
DDI-DrugBank.d267.s5.e1,antibiotics,122-132,group
DDI-DrugBank.d267.s5.e2,aminoglycosides,142-156,group
DDI-DrugBank.d267.s5.e3,tetracyclines,159-171,group
DDI-DrugBank.d267.s5.e4,bacitracin,174-183,group
DDI-DrugBank.d267.s5.e5,polymyxins,186-195,group
DDI-DrugBank.d267.s5.e6,lincomycin,198-207,drug
DDI-DrugBank.d267.s5.e7,clindamycin,210-220,drug
DDI-DrugBank.d267.s5.e8,colistin,223-230,drug
DDI-DrugBank.d267.s5.e9,sodium colistimethate,237-257,drug
DDI-DrugBank.d267.s5.e10,magnesium,261-269,drug
DDI-DrugBank.d267.s5.e11,lithium,278-284,drug
DDI-DrugBank.d267.s5.e12,anesthetics,293-303,group
DDI-DrugBank.d267.s5.e13,procainamide,306-317,drug
DDI-DrugBank.d267.s5.e14,quinidine,324-332,drug
DDI-DrugBank.d267.s6.e0,nondepolarizing neuromuscular blocking agents,19-63,group
DDI-DrugBank.d267.s6.e1,NUROMAX,118-124,brand
DDI-DrugBank.d267.s6.e2,phenytoin,201-209,drug
DDI-DrugBank.d267.s6.e3,carbamazepine,214-226,drug
DDI-DrugBank.d457.s0.e0,Barbiturates,0-11,group
DDI-DrugBank.d457.s0.e1,contraceptives,52-65,group
DDI-DrugBank.d457.s0.e2,antibiotics,76-86,group
DDI-DrugBank.d457.s0.e3,quinidine,89-97,drug
DDI-DrugBank.d457.s0.e4,theophylline,100-111,drug
DDI-DrugBank.d457.s0.e5,corticosteroids,114-128,group
DDI-DrugBank.d457.s0.e6,anticoagulants,131-144,group
DDI-DrugBank.d457.s0.e7,beta blockers,151-163,group
DDI-DrugBank.d333.s0.e0,Clonazepam,10-19,drug
DDI-DrugBank.d333.s0.e1,Clonazepam,61-70,drug
DDI-DrugBank.d333.s0.e2,phenytoin,121-129,drug
DDI-DrugBank.d333.s0.e3,carbamazepine,132-144,drug
DDI-DrugBank.d333.s0.e4,phenobarbital,150-162,drug
DDI-DrugBank.d333.s1.e0,clonazepam,14-23,drug
DDI-DrugBank.d333.s2.e0,Clonazepam,49-58,drug
DDI-DrugBank.d333.s2.e1,ranitidine,93-102,drug
DDI-DrugBank.d333.s2.e2,clonazepam,169-178,drug
DDI-DrugBank.d333.s3.e0,clonazepam,29-38,drug
DDI-DrugBank.d333.s3.e1,propantheline,103-115,drug
DDI-DrugBank.d333.s3.e2,anticholinergic agent,121-141,group
DDI-DrugBank.d333.s3.e3,clonazepam,216-225,drug
DDI-DrugBank.d333.s3.e4,clonazepam,257-266,drug
DDI-DrugBank.d333.s3.e5,propantheline,335-347,drug
DDI-DrugBank.d333.s4.e0,Fluoxetine,0-9,drug
DDI-DrugBank.d333.s4.e1,clonazepam,51-60,drug
DDI-DrugBank.d333.s5.e0,phenytoin,35-43,drug
DDI-DrugBank.d333.s5.e1,carbamazepine,46-58,drug
DDI-DrugBank.d333.s5.e2,phenobarbital,64-76,drug
DDI-DrugBank.d333.s5.e3,clonazepam,86-95,drug
DDI-DrugBank.d333.s5.e4,clonazepam,157-166,drug
DDI-DrugBank.d333.s6.e0,clonazepam,113-122,drug
DDI-DrugBank.d333.s6.e1,antifungal agents,183-199,group
DDI-DrugBank.d333.s6.e2,clonazepam,250-259,drug
DDI-DrugBank.d333.s7.e0,benzodiazepine class,63-82,group
DDI-DrugBank.d333.s7.e1,alcohol,115-121,drug
DDI-DrugBank.d333.s7.e2,narcotics,124-132,group
DDI-DrugBank.d333.s7.e3,barbiturates,135-146,group
DDI-DrugBank.d333.s7.e4,nonbarbiturate hypnotics,149-172,group
DDI-DrugBank.d333.s7.e5,antianxiety agents,175-192,group
DDI-DrugBank.d333.s7.e6,phenothiazines classes of antipsychotic agents,199-212;246-276,group
DDI-DrugBank.d333.s7.e7,thioxanthene classes of antipsychotic agents,215-226;246-276,group
DDI-DrugBank.d333.s7.e8,butyrophenone classes of antipsychotic agents,232-276,group
DDI-DrugBank.d333.s7.e9,monoamine oxidase inhibitors,279-306,group
DDI-DrugBank.d333.s7.e10,tricyclic antidepressants,316-340,group
DDI-DrugBank.d333.s7.e11,anticonvulsant drugs,356-375,group
DDI-DrugBank.d463.s0.e0,buspirone hydrochloride,23-45,drug
DDI-DrugBank.d463.s0.e1,MAO inhibitors,78-91,group
DDI-DrugBank.d463.s0.e2,buspirone HCl,146-158,drug
DDI-DrugBank.d463.s0.e3,psychotropic drugs,176-193,group
DDI-DrugBank.d463.s0.e4,buspirone HCl,241-253,drug
DDI-DrugBank.d463.s1.e0,trazodone hydrochloride,59-81,drug
DDI-DrugBank.d463.s1.e1,Desyrel,84-90,brand
DDI-DrugBank.d463.s1.e2,buspirone HCl,97-109,drug
DDI-DrugBank.d463.s3.e0,buspirone HCl,63-75,drug
DDI-DrugBank.d463.s3.e1,haloperidol,81-91,drug
DDI-DrugBank.d463.s3.e2,haloperidol,121-131,drug
DDI-DrugBank.d463.s5.e0,buspirone,10-18,drug
DDI-DrugBank.d463.s5.e1,phenytoin,63-71,drug
DDI-DrugBank.d463.s5.e2,propranolol,74-84,drug
DDI-DrugBank.d463.s5.e3,warfarin,91-98,drug
DDI-DrugBank.d463.s6.e0,buspirone,70-78,drug
DDI-DrugBank.d463.s6.e1,warfarin,131-138,drug
DDI-DrugBank.d463.s7.e0,phenytoin,43-51,drug
DDI-DrugBank.d463.s7.e1,phenobarbital,54-66,drug
DDI-DrugBank.d463.s7.e2,digoxin,69-75,drug
DDI-DrugBank.d463.s7.e3,levothyroxine sodium,82-101,drug
DDI-DrugBank.d463.s8.e0,buspirone,10-18,drug
DDI-DrugBank.d463.s8.e1,digoxin,62-68,drug
DDI-DrugBank.d86.s0.e0,antipsychotic drug,82-99,group
DDI-DrugBank.d86.s0.e1,chlorpromazine,106-119,drug
DDI-DrugBank.d86.s0.e2,antiparkinsonian drug,126-146,group
DDI-DrugBank.d86.s0.e3,trihexyphenidyl,153-167,drug
DDI-DrugBank.d86.s0.e4,tricyclic antidepressant,180-203,group
DDI-DrugBank.d86.s0.e5,amitriptyline,210-222,drug
DDI-DrugBank.d86.s1.e0,anti-depressants,48-63,group
DDI-DrugBank.d86.s1.e1,anti-anxiety drugs,65-82,group
DDI-DrugBank.d86.s1.e2,beta-blockers,128-140,group
DDI-DrugBank.d86.s1.e3,propranolol,149-159,drug
DDI-DrugBank.d86.s1.e4,sparfloxacin,163-174,drug
DDI-DrugBank.d86.s1.e5,grepafloxacin,177-189,drug
DDI-DrugBank.d86.s1.e6,guanethidine,192-203,drug
DDI-DrugBank.d86.s1.e7,guanadrel,206-214,drug
DDI-DrugBank.d86.s1.e8,metrizamide,217-227,drug
DDI-DrugBank.d86.s1.e9,cabergoline,230-240,drug
DDI-DrugBank.d86.s1.e10,lithium,243-249,drug
DDI-DrugBank.d86.s1.e11,narcotic,252-259,group
DDI-DrugBank.d86.s1.e12,codeine,284-290,drug
DDI-DrugBank.d86.s1.e13,antihistamines,338-351,group
DDI-DrugBank.d86.s1.e14,diphenhydramine,360-374,drug
DDI-DrugBank.d354.s0.e0,Tizoxanide,0-9,drug
DDI-DrugBank.d354.s1.e0,nitazoxanide,53-64,drug
DDI-DrugBank.d354.s1.e1,warfarin,207-214,drug
DDI-DrugBank.d354.s2.e0,tizoxanide,51-60,drug
DDI-DrugBank.d354.s3.e0,nitazoxanide,135-146,drug
DDI-DrugBank.d491.s1.e0,AMEVIVE,52-58,brand
DDI-DrugBank.d491.s1.e1,immunosuppressive,103-119,group
DDI-DrugBank.d491.s3.e0,alefacept,96-104,drug
DDI-DrugBank.d491.s8.e0,alefacept,46-54,drug
DDI-DrugBank.d491.s9.e0,AMEVIVE,12-18,brand
DDI-DrugBank.d491.s10.e0,immunosuppressive,224-240,group
DDI-DrugBank.d491.s16.e0,AMEVIVE,20-26,brand
DDI-DrugBank.d491.s16.e1,AMEVIVE,188-194,brand
DDI-DrugBank.d491.s16.e2,AMEVIVE,268-274,brand
DDI-DrugBank.d491.s17.e0,AMEVIVE,235-241,brand
DDI-DrugBank.d491.s18.e0,AMEVIVE,118-124,brand
DDI-DrugBank.d491.s19.e0,AMEVIVE,0-6,brand
DDI-DrugBank.d491.s23.e0,AMEVIVE,115-121,brand
DDI-DrugBank.d491.s24.e0,AMEVIVE,33-39,brand
DDI-DrugBank.d491.s26.e0,AMEVIVE,24-30,brand
DDI-DrugBank.d491.s27.e0,AMEVIVE,140-146,brand
DDI-DrugBank.d491.s29.e0,AMEVIVE,34-40,brand
DDI-DrugBank.d491.s35.e0,AMEVIVE,27-33,brand
DDI-DrugBank.d491.s36.e0,AMEVIVE,0-6,brand
DDI-DrugBank.d513.s0.e0,ganglion blocking compounds,69-95,group
DDI-DrugBank.d186.s0.e0,lithium,261-267,drug
DDI-DrugBank.d186.s0.e1,HALDOL,274-279,brand
DDI-DrugBank.d186.s1.e0,lithium,81-87,drug
DDI-DrugBank.d186.s1.e1,HALDOL,93-98,brand
DDI-DrugBank.d186.s3.e0,antipsychotic agents,14-33,group
DDI-DrugBank.d186.s3.e1,HALDOL,60-65,brand
DDI-DrugBank.d186.s3.e2,CNS depressants,98-112,group
DDI-DrugBank.d186.s3.e3,anesthetics,122-132,group
DDI-DrugBank.d186.s3.e4,opiates,135-141,group
DDI-DrugBank.d186.s3.e5,alcohol,148-154,drug
DDI-DrugBank.d186.s4.e0,haloperidol,60-70,drug
DDI-DrugBank.d186.s4.e1,rifampin,76-83,drug
DDI-DrugBank.d186.s4.e2,haloperidol,93-103,drug
DDI-DrugBank.d186.s5.e0,haloperidol,52-62,drug
DDI-DrugBank.d186.s5.e1,rifampin,68-75,drug
DDI-DrugBank.d186.s5.e2,rifampin,97-104,drug
DDI-DrugBank.d186.s5.e3,haloperidol,143-153,drug
DDI-DrugBank.d186.s6.e0,rifampin,62-69,drug
DDI-DrugBank.d186.s6.e1,haloperidol,106-116,drug
DDI-DrugBank.d187.s0.e0,Isoniazid,6-14,drug
DDI-DrugBank.d187.s1.e0,isoniazid,47-55,drug
DDI-DrugBank.d187.s2.e0,Acetaminophen,0-12,drug
DDI-DrugBank.d187.s2.e1,acetaminophen,34-46,drug
DDI-DrugBank.d187.s2.e2,Isoniazid,93-101,drug
DDI-DrugBank.d187.s3.e0,isoniazid,102-110,drug
DDI-DrugBank.d187.s3.e1,acetaminophen,116-128,drug
DDI-DrugBank.d187.s4.e0,isoniazid,40-48,drug
DDI-DrugBank.d187.s5.e0,isoniazid,38-46,drug
DDI-DrugBank.d187.s5.e1,acetaminophen,170-182,drug
DDI-DrugBank.d187.s6.e0,isoniazid,49-57,drug
DDI-DrugBank.d187.s7.e0,Carbamazepine,0-12,drug
DDI-DrugBank.d187.s7.e1,Isoniazid,15-23,drug
DDI-DrugBank.d187.s7.e2,carbamazepine,60-72,drug
DDI-DrugBank.d187.s7.e3,Carbamazepine,104-116,drug
DDI-DrugBank.d187.s7.e4,isoniazid,186-194,drug
DDI-DrugBank.d187.s7.e5,carbamazepine,219-231,drug
DDI-DrugBank.d187.s7.e6,anticonvulsant,312-325,group
DDI-DrugBank.d187.s8.e0,Ketoconazole,0-11,drug
DDI-DrugBank.d187.s8.e1,Ketoconazole,39-50,drug
DDI-DrugBank.d187.s8.e2,Isoniazid,56-64,drug
DDI-DrugBank.d187.s9.e0,Phenytoin,0-8,drug
DDI-DrugBank.d187.s9.e1,Isoniazid,11-19,drug
DDI-DrugBank.d187.s9.e2,phenytoin,50-58,drug
DDI-DrugBank.d187.s10.e0,phenytoin,9-17,drug
DDI-DrugBank.d187.s10.e1,anticonvulsant,63-76,group
DDI-DrugBank.d187.s11.e0,isoniazid,74-82,drug
DDI-DrugBank.d187.s11.e1,theophylline,88-99,drug
DDI-DrugBank.d187.s11.e2,theophylline,137-148,drug
DDI-DrugBank.d187.s11.e3,isoniazid,213-221,drug
